transaction_id,transaction_timestamp,transaction_hour,transaction_day_of_week,amount,transaction_type,customer_id,customer_age,account_age_days,customer_region,income_level,transaction_velocity_1h,transaction_velocity_24h,avg_transaction_amount_7d,deviation_from_avg_amount,is_international,merchant_risk_score,device_type,is_new_device,previous_fraud_count,is_night_transaction,high_amount_flag,fraud,true_risk_score
TXN0007539,20/03/2024 6:00,6,Wednesday,177.4,ATM,CUST004733,23,4707,North,low,2,3,18.64,158.76,0,0.379,desktop,0,0,0,0,0,0.0151
TXN0007540,13/03/2024 15:50,15,Wednesday,148.49,POS,CUST005834,37,3558,Central,medium,2,5,291.64,-143.15,0,0.523,mobile,0,0,0,0,0,0
TXN0007541,01/05/2024 6:46,6,Wednesday,61.78,online,CUST004572,,2155,East,medium,0,2,8.57,53.21,0,0.14,mobile,0,0,0,0,0,0.0417
TXN0007542,15/02/2024 14:53,14,Thursday,103.6,online,CUST001333,44,4073,East,medium,3,2,17.64,85.96,0,0.227,desktop,0,1,0,0,0,0.1603
TXN0007543,03/05/2024 5:13,5,Friday,225.12,ATM,CUST003180,52,57,East,medium,0,4,295.39,-70.27,0,,desktop,0,0,1,0,0,0.163
TXN0007544,25/05/2024 13:02,13,Saturday,29.75,online,CUST000715,30,308,West,high,3,4,23.19,6.56,0,0.077,desktop,0,1,0,0,0,0.0844
TXN0007545,19/03/2024 19:49,19,Tuesday,21.11,online,CUST000559,19,4484,South,medium,1,7,70.72,-49.61,0,0.57,mobile,0,0,0,0,0,0
TXN0007546,01/01/2024 12:42,12,Monday,71.37,transfer,CUST004064,43,3922,North,low,1,6,172.54,-101.17,0,0.572,unknown,0,1,0,0,0,0.1211
TXN0007547,05/03/2024 12:30,12,Tuesday,135.71,POS,CUST005837,26,1631,South,low,2,6,170.54,-34.83,0,0.566,mobile,1,0,0,0,0,0.1629
TXN0007548,17/06/2024 6:22,6,Monday,25.35,online,CUST004762,35,2601,East,medium,0,5,7.9,17.45,0,0.558,desktop,1,2,0,0,0,0.2345
TXN0007549,08/02/2024 11:33,11,Thursday,217.19,POS,CUST004744,29,4136,North,medium,3,4,34.49,182.7,0,0.143,mobile,0,0,0,0,0,0
TXN0007550,17/02/2024 20:33,20,Saturday,136.96,online,CUST001769,39,1308,South,high,0,4,99.35,37.61,0,0.282,mobile,0,0,0,0,0,0.0146
TXN0007551,31/03/2024 12:41,12,Sunday,178.6,online,CUST003283,18,4356,South,medium,2,3,290.25,-111.65,0,0.275,mobile,0,0,0,0,0,0
TXN0007552,06/05/2024 3:20,3,Monday,93.74,POS,CUST005700,51,670,North,high,2,4,121.66,-27.92,0,0.202,desktop,0,0,1,0,0,0.1763
TXN0007553,16/04/2024 12:26,12,Tuesday,18.91,POS,CUST004457,32,3672,South,medium,2,2,27.98,-9.07,0,0.206,mobile,0,0,0,0,0,0
TXN0007554,22/01/2024 22:00,22,Monday,118.75,online,CUST004184,54,637,West,medium,3,7,46.03,72.72,1,0.381,mobile,0,0,0,0,0,0.2405
TXN0007555,16/06/2024 8:34,8,Sunday,92.55,POS,CUST000857,32,4261,East,medium,2,6,13.94,78.61,0,0.212,mobile,0,0,0,0,0,0.0257
TXN0007556,22/03/2024 10:18,10,Friday,64.8,online,CUST001273,21,3447,West,low,2,4,43.27,21.53,0,0.318,mobile,0,0,0,0,0,0.0021
TXN0007557,28/03/2024 20:49,20,Thursday,387.85,online,CUST003578,42,3980,East,low,1,6,61.51,326.34,0,0.122,mobile,0,0,0,0,0,0
TXN0007558,14/01/2024 1:01,1,Sunday,87.94,online,CUST001707,48,3635,South,medium,1,3,248.99,-161.05,1,0.319,mobile,0,0,1,0,0,0.3986
TXN0007559,05/06/2024 6:23,6,Wednesday,9.58,online,CUST001127,31,823,South,low,1,6,57.71,-48.13,0,0.221,mobile,0,0,0,0,0,0
TXN0007560,29/03/2024 21:16,21,Friday,41.44,online,CUST003478,50,1046,West,medium,0,6,20.17,21.27,0,0.084,mobile,0,1,0,0,0,0.12
TXN0007561,30/03/2024 3:16,3,Saturday,384.73,transfer,CUST004837,31,3378,East,low,2,5,45.58,339.15,0,0.376,mobile,0,0,1,0,0,0.2019
TXN0007562,30/04/2024 21:11,21,Tuesday,191.55,POS,CUST000060,22,2364,East,medium,1,5,74.4,117.15,0,0.109,unknown,0,0,0,0,0,0.003
TXN0007563,01/05/2024 18:26,18,Wednesday,85.08,online,CUST004150,47,1841,South,low,1,3,119.6,-34.52,0,0.432,unknown,0,0,0,0,0,0.0072
TXN0007564,08/01/2024 3:21,3,Monday,49.09,online,CUST004640,30,3227,North,low,0,5,77.57,-28.48,0,0.209,mobile,1,0,1,0,0,0.3338
TXN0007565,28/02/2024 7:11,7,Wednesday,122.44,POS,CUST001320,32,121,East,medium,0,9,54.63,67.81,1,0.093,desktop,0,0,0,0,0,0.2007
TXN0007566,10/06/2024 15:14,15,Monday,202.33,online,CUST002475,33,2237,West,high,2,7,120.33,82,0,0.367,mobile,1,0,0,0,0,0.1863
TXN0007567,07/04/2024 8:48,8,Sunday,26.88,online,CUST005059,54,885,West,medium,2,7,15.25,11.63,0,0.103,mobile,0,0,0,0,0,0
TXN0007568,28/01/2024 22:44,22,Sunday,129.44,POS,CUST000470,27,2760,West,low,0,1,107.31,22.13,0,0.331,mobile,0,0,0,0,0,0.0029
TXN0007569,19/06/2024 20:05,20,Wednesday,38.08,online,CUST005615,28,4359,North,low,1,4,19.97,18.11,1,0.14,mobile,0,1,0,0,0,0.2599
TXN0007570,17/03/2024 18:04,18,Sunday,82.69,transfer,CUST003744,43,2472,North,medium,3,1,156.98,-74.29,0,0.22,mobile,0,1,0,0,0,0.1548
TXN0007571,09/01/2024 10:01,10,Tuesday,23.09,online,CUST005871,25,3594,East,medium,2,2,88.43,-65.34,0,0.282,mobile,0,0,0,0,0,0
TXN0007572,13/06/2024 4:09,4,Thursday,118.85,POS,CUST002163,28,2696,East,low,2,7,178.14,-59.29,0,0.182,mobile,1,0,1,0,0,0.3268
TXN0007573,27/05/2024 10:00,10,Monday,26.53,transfer,CUST003115,55,4055,South,high,0,12,315.57,-289.04,0,0.362,mobile,1,0,0,0,0,0.149
TXN0007574,02/01/2024 22:32,22,Tuesday,13.46,online,CUST005860,28,3107,East,medium,1,7,24.24,-10.78,0,0.333,unknown,0,0,0,0,0,0.057
TXN0007575,18/05/2024 19:23,19,Saturday,71.97,online,CUST003407,28,1591,East,low,2,2,58.39,13.58,0,0.335,desktop,0,2,0,0,0,0.1155
TXN0007576,18/01/2024 23:18,23,Thursday,68.86,online,CUST005147,44,189,East,low,1,4,276.31,-207.45,0,0.433,unknown,0,0,1,0,0,0.195
TXN0007577,27/02/2024 5:51,5,Tuesday,150.92,POS,CUST000171,39,4266,Central,low,1,2,,99.67,1,0.324,mobile,0,0,1,0,0,0.454
TXN0007578,23/05/2024 20:16,20,Thursday,182.51,POS,CUST004673,49,4512,West,medium,3,5,55.93,126.58,0,0.465,unknown,0,0,0,0,0,0
TXN0007579,06/05/2024 15:54,15,Monday,67.92,online,CUST005644,40,4033,Central,low,2,6,34.59,33.33,0,0.532,mobile,0,0,0,0,0,0.016
TXN0007580,20/06/2024 21:34,21,Thursday,71.32,POS,CUST005546,29,2093,Central,medium,0,8,114.02,-42.7,0,0.499,mobile,1,0,0,0,0,0.2342
TXN0007581,26/02/2024 0:38,0,Monday,90.28,online,CUST001334,30,2776,Central,high,0,5,40.58,49.7,0,0.253,desktop,0,1,1,0,0,0.3357
TXN0007582,22/03/2024 21:45,21,Friday,30.09,online,CUST001435,66,3911,North,high,0,5,32.42,-2.33,0,0.096,mobile,0,0,0,0,0,0.002
TXN0007583,16/06/2024 11:49,11,Sunday,25.85,online,CUST004952,25,930,Central,high,1,3,44.06,-18.21,0,0.179,desktop,0,0,0,0,0,0
TXN0007584,18/06/2024 16:49,16,Tuesday,85.95,online,CUST000759,43,3647,Central,medium,0,4,117.53,-31.58,0,0.186,mobile,0,0,0,0,0,0
TXN0007585,21/04/2024 23:20,23,Sunday,132.39,POS,CUST002624,28,2398,South,low,2,3,36.99,95.4,0,0.13,mobile,0,0,1,0,0,0.2172
TXN0007586,19/03/2024 21:52,21,Tuesday,618.7,online,CUST001648,18,3819,North,medium,0,6,205.22,413.48,0,0.421,mobile,1,0,0,1,0,0.4793
TXN0007587,12/01/2024 21:31,21,Friday,21.26,POS,CUST001768,52,3970,East,low,3,2,76.86,-55.6,0,0.308,desktop,0,1,0,0,0,0.07
TXN0007588,09/05/2024 15:57,15,Thursday,12.54,POS,CUST001174,26,1245,North,medium,4,3,101.92,-89.38,0,0.293,mobile,1,0,0,0,0,0.3405
TXN0007589,16/02/2024 4:01,4,Friday,62.58,online,CUST001929,35,2704,East,low,1,4,22.84,39.74,0,0.24,mobile,0,0,1,0,0,0.1889
TXN0007590,11/05/2024 20:23,20,Saturday,107.89,online,CUST004350,56,3650,East,medium,0,5,28.5,79.39,0,0.395,mobile,0,0,0,0,0,0.0721
TXN0007591,28/06/2024 18:50,18,Friday,8.92,online,CUST005593,36,4797,West,low,1,1,133.9,-124.98,0,0.02,mobile,1,0,0,0,0,0.0924
TXN0007592,04/03/2024 6:46,6,Monday,209.14,transfer,CUST003915,47,1382,East,medium,3,4,66.93,142.21,0,0.13,desktop,1,1,0,0,0,0.2703
TXN0007593,07/03/2024 19:17,19,Thursday,116.15,POS,CUST005174,43,766,North,medium,1,3,211.27,-95.12,0,0.095,mobile,0,0,0,0,0,0.0421
TXN0007594,23/01/2024 2:49,2,Tuesday,113.06,online,CUST002374,42,4730,West,medium,2,5,104.11,8.95,0,0.191,mobile,0,0,1,0,0,0.2003
TXN0007595,15/05/2024 4:39,4,Wednesday,89.25,online,CUST002704,57,2209,East,high,4,2,99.9,-10.65,0,0.253,mobile,0,0,1,0,0,0.4194
TXN0007596,17/02/2024 20:57,20,Saturday,208.78,POS,CUST003070,39,2581,North,low,1,6,38.06,170.72,0,0.33,mobile,1,0,0,0,0,0.1609
TXN0007597,19/01/2024 14:58,14,Friday,29.09,POS,CUST003515,35,3653,East,high,0,6,96.53,-67.44,0,0.15,mobile,0,0,0,0,0,0.0001
TXN0007598,18/04/2024 22:17,22,Thursday,40.52,online,CUST000804,37,3253,Central,high,1,3,170.62,-130.1,0,0.154,unknown,1,0,0,0,0,0.1331
TXN0007599,27/01/2024 18:53,18,Saturday,14.62,transfer,CUST003028,31,1787,North,low,0,5,55.8,-41.18,0,0.137,mobile,0,0,0,0,0,0.0576
TXN0007600,19/06/2024 6:51,6,Wednesday,83.46,POS,CUST005033,40,3511,West,low,4,7,96.92,-13.46,1,0.336,desktop,0,0,0,0,0,0.3512
TXN0007601,19/03/2024 15:35,15,Tuesday,80.98,transfer,CUST003860,23,350,Central,medium,0,2,93.15,-12.17,0,0.4,mobile,0,0,0,0,0,0.0211
TXN0007602,11/01/2024 12:29,12,Thursday,466.91,POS,CUST005970,36,94,Central,high,0,4,35.4,431.51,0,0.596,mobile,1,0,0,0,0,0.2736
TXN0007603,18/05/2024 4:50,4,Saturday,65.55,online,CUST002369,38,4664,East,low,2,6,63.28,2.27,0,0.151,mobile,0,1,1,0,0,0.2946
TXN0007604,08/05/2024 3:13,3,Wednesday,32.17,POS,CUST003858,18,788,Central,low,2,7,114.3,-82.13,0,0.247,desktop,0,0,1,0,0,0.209
TXN0007605,25/01/2024 21:36,21,Thursday,135.4,transfer,CUST004214,22,4843,East,medium,0,4,51.49,83.91,0,0.13,mobile,0,0,0,0,0,0
TXN0007606,14/05/2024 23:31,23,Tuesday,31.71,POS,CUST001343,18,3438,West,medium,2,5,32.08,-0.37,0,0.04,desktop,0,0,1,0,0,0.1844
TXN0007607,22/03/2024 12:56,12,Friday,51.18,online,CUST000362,37,3776,West,high,1,5,24.25,26.93,0,0.41,mobile,0,0,0,0,0,0
TXN0007608,31/03/2024 2:59,2,Sunday,48.77,online,CUST002777,,2951,Central,high,2,4,52.32,-3.55,0,0.137,mobile,1,1,1,0,0,0.4591
TXN0007609,06/02/2024 21:14,21,Tuesday,1535.7,online,CUST003793,31,458,Central,medium,2,1,37.43,1498.27,0,0.487,mobile,1,0,0,1,0,0.5776
TXN0007610,13/06/2024 20:10,20,Thursday,202.49,online,CUST003810,23,1127,South,medium,0,8,97.87,104.62,0,0.562,desktop,0,0,0,0,0,0
TXN0007611,28/04/2024 11:14,11,Sunday,305.64,ATM,CUST001660,20,2269,West,medium,0,4,48.57,257.07,0,0.356,desktop,0,0,0,0,0,0.0166
TXN0007612,18/03/2024 16:15,16,Monday,467.14,POS,CUST001808,26,1511,West,low,4,4,,325.96,0,0.323,desktop,0,1,0,0,0,0.2873
TXN0007613,23/05/2024 2:50,2,Thursday,230.72,POS,CUST004339,54,3962,North,low,2,3,9.79,220.93,0,0.335,desktop,1,0,1,0,0,0.3255
TXN0007614,13/05/2024 4:36,4,Monday,68.65,online,CUST001476,24,2392,West,medium,1,2,,-89.54,0,0.06,mobile,0,0,1,0,0,0.1727
TXN0007615,23/05/2024 17:35,17,Thursday,193.1,POS,CUST004763,48,2697,West,low,1,9,16.1,177,0,0.436,mobile,1,0,0,0,0,0.1378
TXN0007616,27/01/2024 10:10,10,Saturday,154.78,online,CUST003666,58,3856,East,high,3,3,22.01,132.77,0,0.229,mobile,0,0,0,0,0,0.001
TXN0007617,25/06/2024 19:17,19,Tuesday,18.52,POS,CUST002421,42,2070,South,medium,0,3,40.72,-22.2,0,0.365,mobile,1,0,0,0,0,0.1973
TXN0007618,15/02/2024 16:34,16,Thursday,98.45,online,CUST001053,56,4994,Central,low,1,5,257.65,-159.2,0,0.63,mobile,0,1,0,0,0,0.1088
TXN0007619,13/04/2024 14:00,14,Saturday,43.82,online,CUST004073,39,2590,West,low,1,6,40.59,3.23,0,0.505,mobile,0,0,0,0,0,0
TXN0007620,19/04/2024 1:22,1,Friday,6.68,POS,CUST004827,27,2609,North,medium,1,1,56.94,-50.26,0,0.467,desktop,0,0,1,0,0,0.2135
TXN0007621,08/03/2024 9:14,9,Friday,200.4,POS,CUST004302,45,1820,North,low,4,8,131.25,69.15,0,0.641,mobile,1,0,0,0,0,0.3233
TXN0007622,24/01/2024 21:07,21,Wednesday,343.36,POS,CUST002034,28,2951,East,high,1,4,63.24,280.12,0,0.194,unknown,0,0,0,0,0,0.0448
TXN0007623,29/05/2024 13:04,13,Wednesday,17.38,online,CUST001167,34,1707,East,low,2,7,118.87,-101.49,0,0.169,desktop,0,0,0,0,0,0.0469
TXN0007624,28/01/2024 18:45,18,Sunday,50.53,transfer,CUST000647,47,2768,South,medium,2,6,100.35,-49.82,0,0.309,desktop,0,0,0,0,0,0
TXN0007625,07/02/2024 23:56,23,Wednesday,70.4,POS,CUST004084,37,3701,Central,medium,2,5,57.64,12.76,0,0.216,mobile,0,0,1,0,0,0.1688
TXN0007626,23/06/2024 7:40,7,Sunday,84.47,online,CUST001508,26,2469,East,medium,1,4,247.37,-162.9,0,0.091,mobile,0,0,0,0,0,0
TXN0007627,30/03/2024 22:56,22,Saturday,71.93,online,CUST005698,29,2322,Central,medium,2,3,26.91,45.02,0,,mobile,0,0,0,0,0,0.0853
TXN0007628,19/05/2024 3:04,3,Sunday,100.53,online,CUST003524,18,1503,North,medium,4,7,25.78,74.75,0,0.211,mobile,0,1,1,0,0,0.439
TXN0007629,30/01/2024 5:05,5,Tuesday,391.34,transfer,CUST004814,49,3246,South,medium,0,8,83.88,307.46,0,0.345,desktop,0,0,1,0,0,0.2013
TXN0007630,11/02/2024 19:27,19,Sunday,71.84,POS,CUST004303,56,4412,East,medium,1,6,32.66,39.18,0,0.171,mobile,0,0,0,0,0,0
TXN0007631,25/05/2024 7:52,7,Saturday,200.8,transfer,CUST002710,42,1078,East,low,0,5,125.01,75.79,0,0.115,mobile,0,0,0,0,0,0
TXN0007632,16/02/2024 12:03,12,Friday,181.5,POS,CUST000954,44,2001,East,low,5,0,52.17,129.33,0,0.696,desktop,0,0,0,0,0,0.2232
TXN0007633,18/05/2024 21:50,21,Saturday,63.79,online,CUST003057,43,1682,Central,medium,3,5,44.77,19.02,1,0.198,unknown,0,0,0,0,0,0.1972
TXN0007634,23/03/2024 17:32,17,Saturday,118.6,POS,CUST001515,52,4463,South,low,0,7,94.53,24.07,0,0.121,desktop,0,0,0,0,0,0
TXN0007635,20/05/2024 0:59,0,Monday,202.86,online,CUST001749,38,2607,South,low,5,3,165.08,37.78,0,0.291,mobile,0,0,1,0,0,0.3833
TXN0007636,12/02/2024 12:53,12,Monday,71.35,online,CUST005237,57,2448,Central,medium,2,2,32.62,38.73,0,0.337,desktop,0,0,0,0,0,0
TXN0007637,29/03/2024 0:02,0,Friday,135.7,ATM,CUST001534,45,636,Central,medium,1,1,89.08,46.62,0,0.131,mobile,0,0,1,0,0,0.1826
TXN0007638,06/05/2024 0:24,0,Monday,64.24,POS,CUST000311,26,405,North,low,1,4,307.26,-243.02,0,0.333,desktop,0,0,1,0,0,0.1693
TXN0007639,20/01/2024 13:12,13,Saturday,48.12,online,CUST004459,47,3142,East,high,0,8,87.41,-39.29,0,0.232,desktop,0,0,0,0,0,0
TXN0007640,03/01/2024 4:53,4,Wednesday,68.13,online,CUST003948,58,2166,West,high,0,4,26.88,41.25,0,0.689,mobile,0,0,1,0,0,0.2289
TXN0007641,13/04/2024 20:09,20,Saturday,29.3,POS,CUST000854,63,2389,West,low,0,1,157.98,-128.68,0,0.075,mobile,0,0,0,0,0,0.0116
TXN0007642,18/05/2024 5:25,5,Saturday,24.98,POS,CUST002869,35,189,South,low,3,3,32.61,-7.63,0,0.316,mobile,0,0,1,0,0,0.1967
TXN0007643,28/02/2024 14:53,14,Wednesday,123.36,online,CUST000096,42,1153,South,medium,0,8,47.12,76.24,0,0.168,mobile,1,0,0,0,0,0.1688
TXN0007644,26/06/2024 11:28,11,Wednesday,35.64,online,CUST003992,35,4560,West,medium,2,1,101.3,-65.66,0,0.378,mobile,0,0,0,0,0,0.0178
TXN0007645,12/06/2024 13:51,13,Wednesday,484.82,POS,CUST004928,39,1458,East,medium,3,3,379.08,105.74,0,0.394,mobile,0,0,0,0,0,0.0322
TXN0007646,10/04/2024 14:22,14,Wednesday,128.73,POS,CUST005527,66,3104,South,medium,0,6,37.78,90.95,0,0.449,mobile,0,1,0,0,0,0.1608
TXN0007647,19/03/2024 10:27,10,Tuesday,78.35,ATM,CUST005413,36,3427,South,medium,1,7,74.6,3.75,0,0.108,mobile,0,0,0,0,0,0.0193
TXN0007648,04/02/2024 2:23,2,Sunday,134.18,POS,CUST003147,34,2474,South,medium,1,6,219.11,-84.93,0,0.301,mobile,1,0,1,0,0,0.3724
TXN0007649,30/03/2024 3:46,3,Saturday,34.45,online,CUST000724,43,711,Central,low,2,5,32.39,2.06,0,0.184,mobile,0,0,1,0,0,0.2208
TXN0007650,03/05/2024 3:31,3,Friday,105.64,online,CUST002655,58,4783,East,low,1,7,63.32,42.32,0,0.087,desktop,1,0,1,0,0,0.3195
TXN0007651,06/02/2024 21:15,21,Tuesday,81.7,POS,CUST001144,34,1414,South,medium,1,3,29.79,51.91,0,0.406,desktop,1,0,0,0,0,0.1191
TXN0007652,07/02/2024 3:45,3,Wednesday,16.54,online,CUST003767,41,1392,Central,high,2,2,163.28,-146.74,0,0.195,mobile,0,0,1,0,0,0.2067
TXN0007653,06/01/2024 8:09,8,Saturday,125.21,online,CUST004177,75,3751,Central,medium,2,6,117.69,7.52,0,0.526,unknown,0,0,0,0,0,0
TXN0007654,09/06/2024 20:03,20,Sunday,36.09,POS,CUST002425,19,3774,East,medium,2,8,105.31,-69.22,0,0.044,desktop,0,1,0,0,0,0.117
TXN0007655,28/01/2024 22:41,22,Sunday,320.66,transfer,CUST000428,40,2262,South,medium,1,1,14.26,306.4,1,0.561,mobile,0,0,0,0,0,0.249
TXN0007656,01/05/2024 17:46,17,Wednesday,104.95,POS,CUST003128,52,2042,Central,high,1,4,132.09,-27.14,0,0.304,mobile,0,0,0,0,0,0.0382
TXN0007657,04/02/2024 5:30,5,Sunday,10.24,transfer,CUST001621,23,4939,East,medium,2,9,48.83,-38.59,0,,mobile,0,0,1,0,0,0.2214
TXN0007658,27/03/2024 18:44,18,Wednesday,72.39,POS,CUST005866,45,4213,West,high,1,3,109.48,-37.09,1,0.415,desktop,0,0,0,0,0,0.2195
TXN0007659,16/04/2024 5:27,5,Tuesday,18.15,online,CUST003360,49,1940,Central,low,2,4,50.98,-32.83,0,0.167,mobile,0,0,1,0,0,0.2172
TXN0007660,29/05/2024 9:07,9,Wednesday,20.63,POS,CUST002628,48,4779,East,medium,1,7,123.34,-102.71,0,0.293,mobile,0,0,0,0,0,0.0331
TXN0007661,20/03/2024 16:01,16,Wednesday,154.44,online,CUST003391,27,4040,North,low,3,2,123.38,31.06,0,0.511,mobile,0,0,0,0,0,0
TXN0007662,03/04/2024 0:29,0,Wednesday,13.87,online,CUST003357,43,226,North,medium,0,8,130.16,-116.29,0,0.439,mobile,0,1,1,0,0,0.3053
TXN0007663,23/03/2024 9:40,9,Saturday,73.6,online,CUST005920,40,2698,West,medium,1,3,289.87,-216.27,0,0.356,mobile,0,0,0,0,0,0.0173
TXN0007664,08/03/2024 2:58,2,Friday,32.42,online,CUST000536,42,273,Central,low,0,4,46.96,-14.54,0,0.143,mobile,0,1,1,0,0,0.2588
TXN0007665,13/02/2024 0:28,0,Tuesday,152.28,online,CUST000267,51,4768,East,low,2,5,22.94,129.34,0,0.03,mobile,1,0,1,0,0,0.308
TXN0007666,26/06/2024 0:45,0,Wednesday,14.44,transfer,CUST004392,43,3474,North,high,2,4,17.94,-3.5,0,0.647,desktop,0,0,1,0,0,0.2226
TXN0007667,16/01/2024 13:03,13,Tuesday,232.44,POS,CUST003540,64,3687,Central,medium,1,10,30.14,202.3,0,0.224,mobile,0,0,0,0,0,0
TXN0007668,27/05/2024 9:10,9,Monday,47.59,POS,CUST003768,38,344,East,medium,3,5,94.07,-46.48,0,0.321,mobile,0,0,0,0,0,0
TXN0007669,13/05/2024 10:04,10,Monday,93.12,online,CUST003815,19,4881,East,high,0,8,114.24,-21.12,0,0.222,mobile,0,0,0,0,0,0
TXN0007670,05/04/2024 11:26,11,Friday,25.25,POS,CUST000313,47,3831,North,medium,0,6,77.95,-52.7,1,0.427,mobile,0,0,0,0,0,0.1941
TXN0007671,03/01/2024 4:09,4,Wednesday,181.19,online,CUST002890,18,4955,East,low,2,6,34.14,147.05,0,0.371,mobile,0,1,1,0,0,0.2865
TXN0007672,07/05/2024 22:41,22,Tuesday,78.74,online,CUST004056,38,2942,East,medium,1,10,84.34,-5.6,0,0.305,mobile,0,0,0,0,0,0.0303
TXN0007673,14/04/2024 20:37,20,Sunday,54.21,online,CUST000544,40,2843,East,medium,1,7,24.86,29.35,0,0.487,mobile,1,0,0,0,0,0.1897
TXN0007674,09/04/2024 17:03,17,Tuesday,65.51,POS,CUST001229,43,2409,West,medium,2,6,12.49,53.02,0,0.326,mobile,1,0,0,0,0,0.1794
TXN0007675,22/01/2024 4:15,4,Monday,111.08,online,CUST000556,30,3517,South,low,3,6,273.07,-161.99,0,0.117,mobile,0,0,1,0,0,0.1328
TXN0007676,07/05/2024 23:54,23,Tuesday,133,online,CUST005736,36,3273,Central,low,1,6,68.58,64.42,0,0.363,desktop,0,0,1,0,0,0.1454
TXN0007677,02/05/2024 10:13,10,Thursday,46.95,online,CUST003591,59,1234,North,medium,2,7,47.28,-0.33,0,0.541,mobile,0,0,0,0,0,0.0076
TXN0007678,16/02/2024 12:15,12,Friday,631.8,POS,CUST001197,41,2502,South,high,1,3,27.73,604.07,0,0.491,desktop,0,0,0,1,0,0.3754
TXN0007679,18/05/2024 0:07,0,Saturday,76.37,POS,CUST005348,33,2131,South,low,1,7,292.65,-216.28,0,0.141,desktop,1,0,1,0,0,0.3333
TXN0007680,16/01/2024 18:32,18,Tuesday,64.77,transfer,CUST000474,61,1851,West,medium,2,4,416.79,-352.02,0,0.109,mobile,0,0,0,0,0,0.003
TXN0007681,08/05/2024 20:58,20,Wednesday,185.24,online,CUST004807,67,237,South,medium,2,7,158.77,26.47,0,0.149,mobile,0,0,0,0,0,0.0027
TXN0007682,01/05/2024 17:30,17,Wednesday,78.13,POS,CUST000819,44,847,South,medium,0,5,170.98,-92.85,0,0.306,desktop,0,0,0,0,0,0
TXN0007683,12/03/2024 5:19,5,Tuesday,52.76,POS,CUST005160,28,47,East,low,1,3,124.86,-72.1,0,0.134,mobile,0,0,1,0,0,0.1717
TXN0007684,06/05/2024 3:06,3,Monday,197.89,online,CUST005191,46,3739,West,low,0,5,92.6,105.29,0,0.202,desktop,0,0,1,0,0,0.1793
TXN0007685,19/02/2024 4:39,4,Monday,63.68,transfer,CUST000107,48,3549,North,low,2,7,74.44,-10.76,0,0.266,unknown,1,0,1,0,0,0.2772
TXN0007686,17/06/2024 1:33,1,Monday,26.78,ATM,CUST005289,54,4576,North,medium,1,7,78.18,-51.4,0,0.193,mobile,0,0,1,0,0,0.1713
TXN0007687,19/05/2024 21:25,21,Sunday,32.67,transfer,CUST002849,33,1941,West,low,0,5,,-47.42,0,0.386,mobile,0,0,0,0,0,0
TXN0007688,14/01/2024 7:32,7,Sunday,52.92,transfer,CUST002301,,483,West,medium,1,5,68.59,-15.67,0,0.554,desktop,0,1,0,0,0,0.0989
TXN0007689,18/02/2024 4:18,4,Sunday,769.2,online,CUST004858,44,125,East,low,2,4,15.45,753.75,0,0.034,mobile,1,0,1,1,0,0.7012
TXN0007690,27/06/2024 22:11,22,Thursday,66.76,POS,CUST001277,37,93,Central,low,3,4,107.02,-40.26,0,0.19,unknown,0,1,0,0,0,0.1285
TXN0007691,28/05/2024 15:45,15,Tuesday,27.93,online,CUST001685,37,3896,Central,low,1,4,29.8,-1.87,0,0.172,desktop,0,0,0,0,0,0
TXN0007692,20/02/2024 21:45,21,Tuesday,28.39,online,CUST003132,62,3208,East,medium,1,6,80.85,-52.46,0,0.161,desktop,1,1,0,0,0,0.2816
TXN0007693,03/05/2024 19:29,19,Friday,48.65,transfer,CUST003735,18,762,South,low,2,8,40.7,7.95,0,0.383,mobile,0,0,0,0,0,0
TXN0007694,05/03/2024 8:07,8,Tuesday,809.6,online,CUST000815,18,651,West,medium,1,2,47.12,762.48,0,0.243,mobile,0,0,0,1,0,0.3923
TXN0007695,28/02/2024 2:35,2,Wednesday,543.31,online,CUST002234,51,2823,South,medium,1,4,126.8,416.51,0,0.132,unknown,1,1,1,1,0,0.8352
TXN0007696,27/02/2024 7:56,7,Tuesday,237.15,online,CUST003897,26,1746,North,high,1,4,88.74,148.41,1,0.135,mobile,0,0,0,0,0,0.2314
TXN0007697,09/02/2024 13:51,13,Friday,122.37,online,CUST002000,47,2024,East,medium,2,5,55.25,67.12,0,0.362,mobile,1,0,0,0,0,0.1263
TXN0007698,12/01/2024 10:49,10,Friday,76.16,POS,CUST000254,35,1758,West,medium,1,6,150.52,-74.36,0,0.644,desktop,0,1,0,0,0,0.0898
TXN0007699,25/04/2024 2:44,2,Thursday,49.34,online,CUST000534,67,1422,South,medium,1,7,253.85,-204.51,0,0.322,desktop,0,1,1,0,0,0.3096
TXN0007700,16/01/2024 5:58,5,Tuesday,426.54,online,CUST005799,37,3475,North,low,2,5,23.06,403.48,0,0.088,mobile,0,0,1,0,0,0.3574
TXN0007701,12/03/2024 21:01,21,Tuesday,67.38,POS,CUST003375,50,2118,South,low,1,5,60.65,6.73,0,0.4,unknown,0,0,0,0,0,0
TXN0007702,27/06/2024 11:37,11,Thursday,122.41,online,CUST005285,45,3223,East,medium,0,6,100.88,21.53,0,0.19,mobile,0,0,0,0,0,0.0048
